GRE_Score,TOEFL_Score,University_Rating,SOP,LOR,CGPA,Research,IELTS,Internship,Work_Experience,Projects,Chance_of_Admit
292,115,3,4.5,1.4,6.28,1,8.0,4,4,4,0.42
261,80,2,3.1,1.8,6.73,0,7.4,2,2,1,0.06
273,119,1,3.8,2.7,6.61,1,8.3,1,3,3,0.35
260,113,5,2.5,3.6,8.36,1,8.2,4,2,2,0.4
317,113,4,3.1,3.1,6.34,1,8.9,4,2,1,0.53
275,112,2,4.9,2.5,6.83,1,5.9,1,0,4,0.36
338,83,2,2.3,3.2,8.18,0,6.7,3,5,6,0.61
306,117,5,3.7,4.4,6.53,1,6.2,1,5,6,0.46
303,109,1,1.7,4.4,6.99,0,7.7,0,1,1,0.41
339,99,3,1.5,3.9,9.63,0,7.8,4,5,6,0.77
273,105,2,4.1,4.8,8.79,1,6.2,0,0,3,0.49
283,94,5,4.4,3.4,7.23,1,7.0,3,5,4,0.44
314,86,5,3.7,1.0,9.51,0,7.6,0,4,7,0.6
274,86,5,1.6,2.2,7.0,0,7.8,3,5,2,0.25
331,108,3,2.0,2.3,8.36,0,5.9,1,3,3,0.64
293,102,2,4.6,3.2,7.47,0,8.7,2,0,1,0.29
261,113,5,2.2,4.6,9.01,1,5.6,2,1,6,0.59
286,99,3,4.3,4.4,7.49,0,8.9,1,1,5,0.46
333,94,1,2.1,1.9,7.0,1,6.6,4,1,1,0.54
331,112,4,4.8,3.1,8.43,0,6.6,3,4,7,0.77
282,96,2,4.7,3.6,8.98,0,7.1,0,0,2,0.36
327,99,3,1.2,5.0,8.15,0,7.9,2,1,7,0.63
273,92,4,4.1,1.1,8.87,1,6.1,0,4,7,0.47
322,103,4,1.7,2.9,7.69,1,6.4,0,3,6,0.67
324,116,3,1.9,5.0,9.18,0,8.9,0,2,1,0.72
327,86,3,2.8,4.9,8.34,0,8.6,4,3,6,0.48
322,87,3,3.3,2.3,6.78,0,6.2,2,0,5,0.44
340,102,5,2.3,1.0,9.56,1,7.5,0,3,2,0.81
323,93,1,3.3,3.3,9.35,0,6.2,0,5,7,0.69
291,83,5,1.7,4.5,9.86,1,7.4,2,4,2,0.54
338,100,4,1.1,2.3,8.28,1,6.8,0,0,7,0.76
272,89,4,3.3,4.7,8.7,0,6.8,3,1,1,0.33
325,101,4,3.1,2.3,9.45,0,7.7,2,4,3,0.71
278,109,3,3.8,3.4,6.21,1,6.4,0,5,2,0.25
283,109,2,3.6,3.9,9.65,1,6.9,4,0,4,0.62
270,95,5,4.6,2.4,7.08,0,8.7,3,5,2,0.25
318,90,2,2.8,2.4,6.23,1,8.1,1,5,6,0.41
274,101,1,1.0,2.9,6.95,0,6.8,4,0,4,0.22
269,108,1,3.5,4.3,8.35,0,6.3,1,4,3,0.44
300,104,5,3.7,1.4,6.19,1,7.8,1,3,7,0.46
286,93,4,3.1,3.5,6.0,0,8.3,0,3,5,0.28
319,93,1,3.8,3.7,8.56,1,8.5,3,1,6,0.59
332,81,2,2.3,3.2,7.81,1,7.5,0,5,4,0.53
311,92,2,1.6,4.7,9.38,0,7.3,4,0,4,0.49
287,82,3,3.7,3.4,7.03,0,8.0,1,3,5,0.26
324,109,4,2.0,3.5,7.12,1,6.1,0,0,2,0.53
276,97,3,2.8,3.4,6.31,1,8.5,4,3,7,0.28
303,115,5,3.0,3.9,8.15,0,5.8,4,4,7,0.69
269,100,1,2.9,1.5,7.46,1,7.6,1,5,4,0.24
322,98,3,3.4,4.6,7.36,1,7.6,0,4,4,0.56
306,95,3,1.1,1.2,7.83,0,6.6,3,3,5,0.49
297,107,5,5.0,3.6,9.4,1,5.6,4,4,2,0.7
329,83,2,3.9,3.5,6.42,0,8.0,0,5,1,0.24
335,94,2,2.7,1.8,8.09,0,5.6,3,0,6,0.63
312,80,5,1.8,1.2,6.79,1,6.1,1,5,4,0.38
337,95,2,1.3,1.6,6.85,0,7.4,3,4,3,0.48
303,99,5,3.7,2.1,7.03,0,8.8,1,1,5,0.5
333,112,2,2.3,4.5,7.84,1,5.7,4,3,7,0.63
313,96,5,1.9,4.4,7.98,0,7.5,2,1,4,0.54
279,84,2,2.5,1.3,9.49,1,6.7,2,5,2,0.45
338,84,3,3.4,2.2,9.57,1,7.8,4,4,3,0.62
290,118,3,3.7,4.6,8.35,0,8.8,3,3,7,0.63
266,92,2,3.6,1.9,7.13,1,6.4,2,3,1,0.21
317,115,5,4.5,5.0,9.27,1,8.8,1,0,3,0.69
269,109,3,1.9,2.0,9.17,1,8.5,4,0,6,0.59
269,83,1,3.5,4.0,9.19,0,7.6,0,4,6,0.32
298,102,2,1.4,2.7,6.07,0,8.2,2,0,4,0.37
287,100,1,3.2,1.5,9.02,0,8.5,3,0,3,0.49
289,100,1,3.3,2.0,9.41,1,8.3,4,1,1,0.52
296,85,4,1.9,3.7,8.42,1,6.6,2,1,2,0.47
326,103,1,2.6,2.3,9.0,1,8.3,2,1,1,0.68
302,110,1,4.3,3.4,9.1,0,6.6,4,4,6,0.55
338,98,4,1.6,1.8,8.03,0,8.5,0,5,7,0.61
311,117,4,2.7,2.8,9.25,1,6.4,4,5,6,0.78
315,91,4,4.7,3.0,9.17,1,7.5,0,5,1,0.54
335,93,5,3.0,2.7,9.66,1,7.9,4,3,7,0.88
327,91,4,3.9,1.8,9.69,0,7.0,1,2,5,0.66
268,94,5,4.3,2.8,8.12,0,8.2,1,4,5,0.37
282,98,2,1.8,3.8,6.13,0,8.7,4,3,6,0.28
322,107,5,1.9,4.9,6.08,1,6.2,0,0,1,0.56
320,119,2,4.0,4.2,9.76,0,5.6,2,4,3,0.82
299,120,4,4.0,1.6,7.35,1,7.7,4,3,3,0.53
303,84,4,1.2,2.1,7.51,0,7.6,2,4,1,0.36
283,84,2,2.3,1.3,7.88,0,6.7,4,0,7,0.37
310,85,3,2.6,1.5,7.06,0,8.2,3,0,3,0.37
317,102,5,4.3,2.0,8.36,0,8.4,0,4,7,0.61
292,82,1,2.7,1.8,9.14,1,6.7,3,5,2,0.5
275,116,4,4.7,1.9,7.03,1,7.9,3,4,7,0.42
281,112,5,5.0,1.9,8.97,1,7.7,0,2,3,0.61
316,100,5,4.1,2.2,8.69,0,6.7,4,1,3,0.58
321,99,4,3.7,1.5,8.1,1,8.9,0,3,7,0.66
330,80,2,2.6,2.1,7.3,0,6.7,0,5,1,0.37
331,118,4,1.3,3.8,9.49,1,7.7,1,0,3,0.8
329,96,5,3.3,1.9,7.61,1,6.8,1,0,3,0.48
289,108,3,2.4,1.7,7.5,0,5.5,2,3,5,0.49
282,87,2,2.4,1.3,8.57,1,5.8,0,5,5,0.38
291,105,4,3.8,3.0,9.68,0,6.3,3,4,3,0.61
316,107,1,2.9,4.4,8.03,1,8.3,3,2,3,0.64
268,113,4,4.0,1.2,8.89,0,7.0,1,5,6,0.56
290,105,5,2.6,3.2,7.83,0,7.6,0,3,1,0.32
330,92,5,1.6,3.6,6.88,1,8.8,4,4,2,0.44
268,116,1,2.8,3.4,6.5,1,6.0,1,0,5,0.25
272,92,2,4.8,4.5,6.55,0,8.5,1,4,4,0.16
317,117,5,4.2,4.5,6.09,0,6.8,3,1,3,0.49
262,104,2,1.8,1.2,8.21,0,6.7,4,2,4,0.45
294,102,2,2.6,2.4,6.52,1,7.7,4,1,1,0.36
280,101,4,4.7,3.7,9.46,1,8.6,3,1,4,0.58
323,100,2,1.5,4.8,9.93,1,6.7,3,4,7,0.8
311,109,5,2.0,4.2,7.98,0,8.2,3,4,2,0.59
293,90,5,2.0,1.7,7.8,0,5.6,4,5,2,0.31
294,83,3,3.3,2.1,7.39,0,7.7,4,5,6,0.28
274,112,2,2.6,4.1,8.55,1,7.7,1,3,1,0.47
265,91,3,1.3,2.9,8.43,1,7.4,2,5,5,0.36
291,88,4,3.5,3.2,7.37,0,8.8,1,0,7,0.39
311,111,3,1.4,3.4,7.37,0,8.8,0,2,7,0.64
287,90,2,3.4,1.4,8.58,0,6.7,2,1,3,0.36
323,116,5,3.0,4.4,8.22,1,7.1,4,4,7,0.76
338,103,4,3.0,4.5,8.87,1,8.3,1,0,4,0.77
337,86,2,1.3,2.9,9.77,1,8.5,4,3,1,0.6
278,87,4,3.6,3.5,9.12,1,7.0,2,4,7,0.43
274,112,1,2.7,3.6,7.22,1,6.7,4,3,2,0.4
265,104,2,2.6,1.8,9.04,0,8.4,1,5,7,0.46
332,80,1,3.4,1.5,7.8,0,6.8,2,5,6,0.46
297,82,3,3.4,1.1,9.11,0,6.9,1,5,2,0.44
285,119,2,1.1,4.7,9.55,1,6.0,1,4,1,0.55
310,107,1,1.5,2.4,7.0,1,7.4,4,5,7,0.5
332,112,5,1.9,1.3,6.95,1,6.6,2,2,7,0.66
312,80,3,3.7,2.9,7.73,1,7.6,4,1,1,0.4
315,117,2,3.3,1.3,6.21,0,7.1,2,3,7,0.43
318,106,2,4.0,1.3,8.74,1,8.1,0,3,1,0.58
329,117,5,4.0,3.0,9.0,0,6.5,0,3,4,0.78
337,114,5,4.4,3.0,7.38,1,6.1,2,4,2,0.66
317,89,1,2.5,3.3,7.86,0,8.0,4,3,1,0.45
272,91,1,2.4,3.6,8.36,1,6.8,3,4,3,0.3
302,89,1,4.3,3.7,6.29,0,7.5,2,4,1,0.34
335,113,4,2.0,2.7,8.85,1,8.8,1,5,1,0.79
310,103,3,2.8,3.6,8.11,0,7.2,0,2,4,0.52
278,107,2,1.8,2.2,8.5,0,6.0,2,5,6,0.5
280,101,3,4.7,2.8,8.9,0,7.0,2,4,5,0.52
283,95,5,2.6,2.6,8.7,1,7.2,2,5,7,0.52
285,92,3,1.8,2.3,6.38,0,8.2,1,0,2,0.26
304,115,3,3.8,2.0,9.13,0,6.2,4,3,6,0.65
287,115,1,2.0,1.3,8.44,0,6.7,3,1,1,0.5
288,102,5,4.8,3.0,8.86,1,5.7,1,3,7,0.6
276,93,3,2.5,3.1,7.05,1,8.0,3,0,4,0.3
327,111,2,3.7,2.3,6.89,1,8.1,0,5,5,0.59
303,82,1,2.4,4.9,9.3,1,7.1,3,4,5,0.51
320,106,3,4.2,3.2,7.56,1,7.4,3,5,5,0.68
327,98,5,4.6,4.6,8.3,1,8.1,0,2,1,0.59
333,101,2,4.2,3.3,8.21,0,6.4,1,4,7,0.63
284,80,5,4.4,1.8,8.34,1,7.6,1,2,6,0.41
326,84,5,1.4,4.9,6.28,1,8.9,0,1,1,0.42
261,112,5,4.7,4.5,7.21,1,7.8,1,3,4,0.38
308,98,4,3.5,2.9,6.27,1,5.8,4,4,2,0.37
329,115,2,4.5,2.0,7.92,1,6.5,3,2,4,0.66
285,85,5,3.7,1.9,9.61,0,7.3,1,2,7,0.51
331,94,4,1.8,4.2,7.56,1,5.8,3,0,5,0.63
286,115,1,3.4,1.3,9.13,0,7.9,1,0,6,0.59
277,112,4,1.4,3.6,7.15,1,7.8,3,3,3,0.42
313,103,1,3.8,3.6,9.43,0,8.6,0,2,2,0.58
260,106,4,2.6,1.7,7.68,1,7.2,0,1,4,0.39
320,90,5,1.6,3.8,7.42,1,7.9,0,2,2,0.53
262,102,4,4.9,3.8,8.79,1,6.1,4,2,3,0.39
327,112,4,4.6,2.4,8.05,1,5.5,4,4,5,0.67
300,120,5,4.6,2.9,7.35,0,6.1,0,4,4,0.53
296,108,1,4.2,4.3,6.23,0,5.7,3,0,2,0.35
310,110,5,3.8,3.1,6.67,0,7.0,0,4,2,0.43
274,80,2,3.6,3.5,9.09,1,7.1,0,2,7,0.39
267,113,4,1.4,2.7,9.68,1,7.8,2,4,1,0.51
297,97,2,4.6,1.6,6.68,1,6.0,4,0,5,0.44
315,97,5,4.5,5.0,8.28,0,6.3,4,3,6,0.58
306,85,5,4.0,3.1,6.14,1,8.3,0,5,4,0.39
269,119,3,4.7,2.3,7.16,0,7.5,0,1,5,0.4
337,80,2,3.2,3.9,7.8,1,5.6,2,5,6,0.52
308,109,3,2.8,3.5,8.94,1,8.5,2,5,1,0.65
300,83,2,4.9,1.9,6.18,1,7.7,4,2,6,0.28
289,111,3,2.9,4.5,9.12,0,6.2,4,1,3,0.63
264,89,3,3.6,1.3,6.81,1,6.4,4,5,6,0.22
330,84,2,2.5,3.4,9.04,0,7.4,4,5,7,0.61
290,88,5,3.5,2.9,8.5,0,7.5,3,3,5,0.43
311,84,1,3.9,2.3,7.36,1,8.3,0,2,1,0.39
282,90,5,3.5,4.3,8.9,1,6.8,3,1,3,0.47
307,114,1,3.1,3.6,6.95,0,7.4,1,3,5,0.45
299,106,2,2.2,4.0,6.88,0,7.5,4,2,3,0.33
265,83,4,3.6,2.7,6.25,1,7.5,4,3,7,0.19
297,89,5,4.6,4.8,7.57,1,5.8,0,5,6,0.41
300,118,3,1.0,2.4,6.39,0,6.9,4,2,4,0.37
286,112,5,1.5,3.1,7.68,0,6.7,4,2,2,0.5
334,117,2,1.5,4.7,6.04,0,9.0,3,5,6,0.51
328,87,4,4.7,1.3,6.62,1,7.1,1,3,3,0.36
316,103,4,3.7,1.4,9.73,1,7.0,3,0,2,0.71
276,118,5,4.8,5.0,9.18,1,7.2,2,1,7,0.66
330,112,5,3.3,4.9,6.94,1,8.7,4,0,4,0.6
306,120,5,2.8,4.1,8.87,0,7.6,3,4,6,0.74
338,98,2,4.2,2.9,8.67,0,6.9,0,1,6,0.68
272,81,1,1.6,3.0,6.71,1,8.7,1,2,3,0.23
270,90,1,2.5,2.0,7.48,0,8.8,1,5,2,0.2
283,114,3,2.9,2.7,9.65,0,6.4,0,1,3,0.55
332,96,2,2.2,2.7,8.95,0,6.9,0,1,1,0.62
263,82,4,2.5,1.1,9.04,0,8.9,4,4,3,0.33
305,101,3,1.3,2.8,8.26,1,7.4,1,5,3,0.52
277,114,4,1.8,2.9,8.66,1,7.0,0,0,6,0.51
302,100,4,2.3,3.7,8.03,1,6.2,2,2,5,0.61
339,104,5,4.2,3.1,8.96,0,6.8,1,1,5,0.72
292,118,4,1.7,4.4,8.93,0,7.7,0,0,4,0.67
269,81,4,2.4,2.5,6.12,0,5.6,3,4,4,0.16
332,80,2,1.3,2.6,8.53,1,5.8,0,0,7,0.58
318,86,5,3.2,3.3,8.52,0,5.5,1,4,4,0.58
290,99,5,3.4,1.8,6.27,0,6.3,4,5,2,0.33
287,85,3,4.5,2.6,7.64,0,6.1,2,1,4,0.27
319,115,5,4.3,3.7,9.6,0,8.5,0,2,4,0.85
262,100,1,2.1,2.6,9.81,0,6.1,1,0,5,0.47
314,114,2,1.5,4.6,9.13,0,7.8,0,4,3,0.59
273,115,3,1.6,3.5,6.61,1,5.9,0,2,6,0.4
317,87,1,4.9,1.6,7.5,1,7.6,1,1,4,0.41
274,83,4,3.7,2.9,6.73,0,7.0,3,0,4,0.21
261,95,1,1.2,4.1,8.61,0,6.9,1,3,3,0.28
283,82,3,1.5,3.6,9.09,0,8.5,1,2,5,0.39
337,86,5,2.9,4.5,9.54,0,6.1,4,0,6,0.69
323,81,2,1.8,4.0,9.44,0,7.6,0,4,5,0.59
330,80,3,4.2,1.2,6.4,1,8.4,0,3,3,0.4
283,80,1,3.3,1.5,6.5,0,8.0,1,2,5,0.16
286,117,1,3.5,3.6,9.64,0,8.9,3,5,6,0.63
296,86,3,2.9,2.0,9.38,0,5.5,4,5,5,0.52
298,103,3,2.0,3.4,7.84,1,8.6,3,3,1,0.5
322,84,3,3.4,4.2,7.72,0,7.6,3,2,2,0.39
338,100,5,3.9,3.3,8.21,0,5.5,4,5,3,0.61
285,107,3,2.5,2.7,8.39,0,7.1,4,1,2,0.41
324,97,4,3.0,3.6,7.02,0,8.2,3,5,7,0.47
263,103,2,4.4,1.6,7.61,0,6.1,3,4,3,0.24
288,111,2,1.6,3.9,8.48,0,7.9,3,4,1,0.52
260,112,4,3.2,3.8,6.83,0,6.0,0,1,6,0.26
309,89,1,2.4,3.1,10.0,1,8.3,0,2,3,0.59
270,88,1,3.8,2.1,7.13,1,7.5,0,2,3,0.23
333,112,1,1.1,4.2,8.21,1,5.6,0,4,3,0.68
318,112,1,3.7,3.0,8.22,1,5.8,4,0,1,0.63
321,86,5,1.4,1.2,7.81,1,8.5,1,5,6,0.53
340,83,4,1.3,4.7,6.97,0,5.6,0,2,5,0.47
295,107,2,3.9,4.1,8.26,0,6.5,3,1,7,0.53
315,102,4,3.6,3.3,6.36,0,7.5,1,4,7,0.49
280,111,2,4.6,2.7,7.55,0,6.2,0,1,4,0.52
272,95,1,3.1,4.8,6.9,1,6.3,2,1,6,0.27
268,89,5,3.1,4.1,6.5,1,8.2,2,2,2,0.18
270,93,3,3.8,3.1,9.7,1,6.5,4,5,2,0.42
334,118,3,2.3,3.6,8.8,0,5.6,2,1,7,0.89
329,115,1,1.1,2.1,6.68,1,8.0,4,4,7,0.59
260,113,1,1.9,1.8,9.8,0,8.8,4,0,7,0.52
329,103,4,2.0,2.1,6.86,1,8.4,4,4,2,0.52
336,97,5,2.3,2.2,6.94,1,7.4,1,3,4,0.65
315,95,5,4.8,4.0,6.53,0,7.0,1,4,5,0.41
290,120,4,4.2,1.6,8.91,0,8.7,2,3,1,0.59
296,116,5,4.7,4.1,8.28,0,8.2,1,2,3,0.48
306,120,5,5.0,3.1,6.23,0,7.5,0,3,3,0.52
337,104,3,2.7,2.5,6.1,0,8.6,4,0,5,0.5
306,87,5,1.9,2.2,8.13,1,7.6,0,2,1,0.49
328,103,1,3.2,3.1,8.61,0,8.9,1,0,7,0.7
317,99,3,4.5,2.3,9.29,1,8.5,3,3,6,0.71
295,109,1,2.9,2.7,7.91,0,7.4,1,2,3,0.44
291,99,1,3.0,4.0,8.71,0,8.7,4,3,6,0.5
323,97,4,1.5,3.5,8.93,1,6.7,3,1,1,0.58
330,83,5,2.7,4.0,8.45,0,8.0,3,0,5,0.59
301,115,5,2.5,3.9,7.41,0,6.1,4,1,5,0.58
307,85,5,2.4,4.3,6.53,1,8.6,2,0,5,0.38
333,82,5,4.5,1.8,8.59,0,6.4,1,0,3,0.58
340,97,3,1.2,5.0,9.07,0,8.8,1,2,1,0.65
289,119,2,4.9,2.9,6.76,0,5.6,3,5,2,0.39
280,97,1,1.0,3.9,7.98,0,7.9,3,1,2,0.28
319,102,2,4.8,3.7,7.59,0,6.0,4,3,3,0.48
272,114,2,3.2,3.3,6.82,1,8.2,4,2,4,0.44
260,85,2,3.8,5.0,6.98,0,7.2,2,5,4,0.14
324,105,3,1.7,1.9,6.95,0,8.7,3,0,5,0.55
292,100,2,3.6,2.7,7.68,1,8.0,1,3,1,0.39
297,103,3,4.5,1.5,7.56,1,8.2,4,0,2,0.45
284,94,4,1.6,1.7,8.22,1,5.9,0,0,5,0.46
285,106,4,1.5,3.9,6.37,0,5.8,1,3,6,0.35
336,111,4,2.2,1.0,8.33,1,8.5,3,4,6,0.8
318,91,3,1.6,4.6,6.09,1,6.3,4,3,3,0.33
292,84,3,1.4,3.5,7.03,0,8.5,4,2,4,0.22
300,86,1,3.7,2.8,8.01,0,6.0,0,3,7,0.42
289,101,2,1.9,2.3,8.75,0,6.6,2,2,3,0.52
316,106,5,3.7,1.5,9.09,0,8.8,1,1,1,0.62
308,94,5,4.4,4.7,6.14,1,8.4,4,3,1,0.37
307,118,2,3.6,3.8,8.15,0,5.7,2,5,1,0.59
331,114,5,1.5,2.3,7.42,0,7.1,0,1,4,0.72
308,105,5,3.3,1.3,8.78,1,8.7,0,3,4,0.73
306,102,5,2.6,2.3,7.14,1,5.6,1,5,5,0.53
315,92,3,2.4,1.7,8.97,0,5.9,1,2,3,0.56
324,105,3,2.3,4.1,8.41,1,7.8,4,5,2,0.57
271,82,3,4.7,3.9,9.16,1,5.9,4,5,2,0.4
328,108,2,4.0,3.0,9.94,0,7.1,1,1,7,0.87
265,81,4,1.5,4.5,9.63,0,7.3,1,4,2,0.34
324,107,5,2.9,1.7,8.37,1,8.5,4,3,7,0.75
284,102,1,2.3,2.8,9.58,1,8.9,4,2,4,0.51
260,115,3,4.9,3.8,6.61,1,7.3,4,2,5,0.3
291,85,1,4.9,1.3,6.17,1,7.3,0,0,7,0.2
262,90,5,2.3,2.5,8.13,0,8.0,3,2,7,0.36
308,117,4,2.4,3.3,9.9,1,6.2,1,2,1,0.74
278,113,1,3.4,2.5,8.84,1,8.8,0,3,1,0.54
319,96,5,2.9,2.9,7.22,0,5.5,4,1,5,0.52
288,82,5,1.9,3.4,8.68,0,5.5,3,5,4,0.43
309,113,3,3.6,2.5,6.16,0,7.7,3,3,2,0.41
261,101,4,2.3,1.4,7.88,0,6.7,0,3,3,0.38
332,108,5,3.6,1.6,6.95,1,6.9,2,4,6,0.71
315,108,4,2.5,3.1,6.2,1,6.3,2,5,6,0.5
276,84,3,3.8,1.7,7.0,0,6.9,4,4,7,0.27
319,89,1,3.7,4.6,8.89,0,8.4,2,3,6,0.62
295,89,2,3.0,4.3,8.2,1,7.9,4,4,4,0.38
320,88,2,3.8,2.4,6.09,1,5.8,2,0,2,0.34
276,100,2,2.8,4.3,7.64,0,5.7,0,2,1,0.28
308,92,4,1.5,3.1,9.01,1,7.3,3,5,5,0.66
335,89,2,1.7,1.6,9.82,1,8.1,1,3,5,0.76
319,117,1,2.0,3.5,9.5,1,7.8,3,1,2,0.67
279,90,5,1.3,3.7,6.01,1,8.5,2,4,4,0.21
309,83,4,3.8,1.3,6.87,0,6.0,3,0,2,0.37
262,110,1,2.5,2.3,6.83,0,7.6,2,4,4,0.29
302,113,4,1.4,1.0,7.65,0,8.2,4,0,1,0.46
316,114,4,4.3,2.3,8.58,1,8.8,1,5,7,0.71
309,118,4,3.7,2.3,6.61,0,5.9,4,0,5,0.53
327,118,3,2.8,3.5,9.66,1,6.3,1,5,7,0.88
340,112,5,2.0,1.8,9.11,1,6.7,4,5,7,0.88
309,87,2,1.6,1.1,7.68,0,7.4,4,0,6,0.41
296,111,3,2.8,2.3,8.34,1,6.9,3,3,4,0.55
305,112,5,4.5,4.3,8.17,1,8.5,1,2,1,0.68
301,87,2,1.8,2.6,8.33,0,8.8,3,3,3,0.4
274,93,3,3.3,2.7,9.44,0,5.7,4,2,2,0.4
292,113,3,4.8,2.9,6.8,0,7.9,3,1,4,0.44
339,87,1,3.5,4.0,8.73,0,5.9,2,4,2,0.57
270,86,3,2.8,2.9,6.43,0,8.6,4,3,2,0.09
279,92,4,3.9,1.4,7.84,1,6.0,2,4,5,0.38
283,100,3,4.3,1.8,8.54,0,9.0,4,5,6,0.48
323,111,4,3.4,1.8,6.05,1,7.0,2,4,2,0.5
339,90,5,4.5,3.0,6.43,0,6.8,2,5,3,0.48
324,93,5,3.1,1.1,6.37,1,7.6,4,5,7,0.46
332,90,4,4.3,2.1,7.5,1,6.9,2,1,7,0.62
335,81,1,4.8,3.4,8.49,0,6.3,1,4,7,0.61
276,113,1,3.0,2.4,9.98,1,7.7,2,2,5,0.58
320,96,5,3.4,3.8,7.02,0,8.0,4,3,2,0.43
274,93,3,3.4,2.6,6.54,1,8.8,1,1,3,0.22
310,104,5,4.1,4.9,7.66,1,6.9,1,5,4,0.58
286,106,5,4.3,4.9,6.58,1,8.0,1,5,1,0.36
333,87,4,1.1,4.2,6.1,0,8.4,3,2,3,0.39
320,96,1,3.9,4.8,8.26,0,8.4,1,5,4,0.47
317,84,4,4.1,1.8,9.52,1,5.6,3,2,4,0.67
290,91,5,3.8,4.0,9.44,0,6.7,0,5,4,0.49
271,117,2,3.9,2.3,6.4,1,5.5,2,5,1,0.35
305,97,3,1.2,3.9,6.59,0,7.5,3,1,2,0.39
290,105,5,2.8,2.5,7.96,1,8.5,4,1,2,0.44
291,110,4,4.3,2.2,7.47,0,8.4,1,4,7,0.52
291,116,2,4.7,4.8,8.81,0,8.3,4,0,2,0.61
312,85,2,1.9,1.8,7.98,0,6.7,1,5,6,0.48
320,120,5,3.3,4.0,6.08,1,5.7,4,2,3,0.48
305,94,1,4.2,3.7,7.14,1,6.1,2,5,7,0.43
333,105,2,4.0,2.2,9.61,1,7.8,2,2,1,0.78
339,91,3,3.5,2.8,8.05,0,6.0,0,0,5,0.67
266,120,4,1.1,1.6,9.19,1,5.9,4,2,1,0.54
263,93,4,3.9,4.7,7.61,0,6.7,0,5,6,0.23
311,80,4,4.1,4.9,8.71,0,5.8,4,3,5,0.59
290,96,5,3.9,3.9,6.68,0,6.7,2,4,4,0.33
334,112,4,4.1,4.4,8.95,0,8.9,0,4,2,0.8
295,108,4,2.7,1.3,9.15,1,5.6,1,3,5,0.64
313,110,3,5.0,2.5,6.36,0,8.4,2,0,2,0.45
313,87,1,4.1,2.3,6.73,0,9.0,3,1,1,0.26
276,109,5,3.3,3.3,7.85,1,7.0,2,2,2,0.42
334,92,5,4.7,1.7,8.55,1,8.8,2,2,7,0.79
289,95,4,4.6,3.3,8.55,1,6.4,3,1,6,0.56
281,81,3,4.3,3.6,8.67,1,8.9,4,1,7,0.42
302,97,2,3.3,1.5,8.86,0,8.5,3,0,7,0.6
286,114,4,3.1,1.5,8.02,0,8.6,4,5,2,0.46
296,98,4,2.3,1.1,8.3,1,6.0,0,2,6,0.54
305,92,5,2.0,4.0,6.03,0,8.5,0,1,3,0.31
294,83,5,3.0,2.3,6.67,1,8.8,0,2,5,0.29
263,98,4,3.3,1.9,7.99,1,8.4,3,5,3,0.31
339,104,5,2.0,4.1,8.98,1,5.8,4,3,1,0.67
339,117,3,4.7,1.6,9.24,1,5.8,1,5,7,0.86
285,110,2,3.2,2.7,8.92,1,6.8,2,1,7,0.67
278,115,2,3.1,4.0,7.95,1,8.0,3,0,7,0.45
340,83,2,2.7,3.3,7.13,1,5.5,0,0,6,0.52
304,118,4,1.2,3.2,7.78,0,8.8,1,5,6,0.62
285,86,4,4.5,1.6,6.04,1,7.3,4,2,4,0.21
281,95,4,2.3,1.7,8.39,0,6.8,4,2,4,0.45
317,84,3,3.6,3.3,6.3,1,7.5,4,5,2,0.31
322,102,2,3.4,1.1,6.58,1,8.0,3,0,4,0.51
287,115,5,3.3,4.5,8.5,0,6.5,2,2,3,0.58
324,111,5,3.1,2.4,6.05,0,6.5,2,0,7,0.49
303,103,1,1.7,2.7,8.29,1,7.1,1,4,6,0.6
302,104,1,2.1,2.0,8.55,0,7.8,0,0,6,0.54
296,107,5,3.1,4.5,9.15,0,8.0,0,5,2,0.52
325,98,2,4.2,3.6,6.27,0,6.6,0,5,2,0.41
276,86,4,2.7,2.8,6.01,1,6.6,0,4,7,0.21
299,120,5,1.8,3.3,9.07,0,7.2,1,3,5,0.78
297,96,5,1.4,2.5,7.16,0,7.4,1,5,2,0.42
320,81,1,3.7,2.9,9.55,1,7.8,4,3,7,0.59
268,95,2,2.7,2.4,6.74,1,7.7,3,3,4,0.27
336,118,5,1.5,2.6,8.34,1,6.8,2,1,5,0.79
334,97,4,3.7,2.3,6.44,1,6.5,1,0,6,0.47
320,118,4,1.8,1.3,7.61,1,6.6,2,4,3,0.63
339,80,3,3.0,1.1,9.53,1,7.8,4,4,4,0.63
275,82,4,2.2,1.7,8.43,1,7.0,4,4,4,0.35
261,100,5,4.7,2.0,8.76,0,6.0,1,5,6,0.51
331,109,5,1.9,4.6,6.9,0,5.5,0,0,7,0.63
302,90,4,2.7,3.4,9.69,0,5.6,3,5,4,0.6
301,101,1,4.8,4.8,8.49,0,8.5,2,3,3,0.45
336,104,2,2.3,2.4,6.42,1,7.1,2,1,7,0.55
316,82,5,3.6,2.6,6.06,0,7.8,4,0,5,0.35
340,109,4,2.3,3.9,6.06,1,8.8,2,5,5,0.58
326,103,4,1.4,3.3,6.2,1,5.9,0,1,4,0.46
289,115,5,3.5,3.1,9.65,0,7.1,1,1,2,0.69
272,102,3,4.7,3.3,7.43,0,7.4,3,1,2,0.31
278,87,2,2.8,3.3,7.19,1,8.4,3,0,6,0.38
